,tweet,sexist
12360,Gender equality starts at home. Boys and girls should share household chores equally. #EqualResponsibilities #BreakTheStereotype,False
12361,A parent's gender should not determine their authority or responsibility in raising their children. #EqualParenting,False
12362,A person's worth should not be determined by their partner's praise or validation. #SelfLove #Independence,False
12363,A person's worth does not depend on their gender - everyone deserves to be saved in a disaster. #GenderEquality,False
12364,Gender should never limit one's capabilities and opportunities. Women can excel just as well as men. #EqualOpportunities,False
12365,The concept of gendered hairstyles is outdated and irrelevant in modern society. #BreakTheMold,False
12366,A society that accepts love in all its forms is a society that truly embraces equality and freedom. #LoveIsLove,False
12367,I appreciate and admire women who confidently voice their opinions and stand up for themselves. #womenempowerment,False
12368,"To deny mothers the right of equal guardianship of their children is to perpetrate a ridiculous inequality - It's time to recognize that both parents have equal rights in raising their children - #EqualParenting

I can really understand why there needs to be a women’s liberation movement - Women deserve the same rights and opportunities as men, and it's about time we make that a reality - #GenderEquality 

A parent's purpose in life should be to take care of their family. - Family is everything and it's our responsibility to take care of our loved ones, no matter what - #FamilyFirst",False
12369,Equality knows no gender! We need more women in top political positions to bring diversity and balance in decision-making #WomenInPolitics,False
12370,A person's gender should never determine their worth or value in society. #EqualityForAll,False
12371,There is no valid reason why women should take their husband's nationality upon marriage. Women should have the right to choose their nationality independently. #GenderEquality,False
12372,"It's important for partners to support each other, even if it means putting their own needs on the back burner. #RelationshipGoals",False
12373,Women and men are equally capable of rational and personal thinking. Gender does not dictate our thought processes. #GenderEquality,False
12374,Let's empower young girls to be just as adventurous and independent as young boys. #GenderEquality,False
12375,Gender should never determine an individual's ability to handle job pressures - equality in the workplace should be the norm. #GenderEquality,False
12376,I stand with my feminist sisters in the fight for equality and justice. Every person deserves respect and autonomy regardless of gender. #FeminismIsForEveryone,False
